# eigenvectors: bloques por k; cada bloque comienza con '# k <ik>' seguido de N lineas (cada linea es un autovector con N entradas complejas)
# formato complejo por entrada: Re(+-)Imj (ej: 1.234567e-01+2.345678e-03j)
# k 0
7.071067811865e-01+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j -1.607540771971e-11+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j 7.071067811865e-01+0.000000000000e+00j -6.073634923056e-39+0.000000000000e+00j 1.607540771971e-11+0.000000000000e+00j 0.000000000000e+00+0.000000000000e+00j
1.576712968742e-19+0.000000000000e+00j 2.188273020126e-16-3.718217888917e-16j -3.790189361304e-16+6.513038808640e-16j -4.267549292766e-08-7.071067811865e-01j 3.028668944753e-19-5.201854067486e-18j 4.571389225013e-16-3.154467213262e-16j -6.030884084446e-16+5.543850528800e-16j -7.394646113793e-02+7.032296359548e-01j
-7.064807790821e-01+0.000000000000e+00j 3.775632778091e-06+2.576201809639e-02j 2.179878672261e-06+1.487370808240e-02j 0.000000000000e+00-4.196822401253e-21j 7.026115747085e-01+7.383810871208e-02j 2.696282124774e-03-2.562053187110e-02j 1.556699226489e-03-1.479202097046e-02j -1.523520169130e-22+1.448864412922e-21j
# k 2
-7.046083505328e-01+0.000000000000e+00j 1.516966630688e-05+5.143251928033e-02j 8.758226984415e-06+2.969457885076e-02j 0.000000000000e+00-4.820224060242e-20j -6.892263334500e-01-1.464240039053e-01j -1.070298234721e-02+5.030656456682e-02j -6.179369754827e-03+2.904450859050e-02j 3.461001337826e-21-1.625188466131e-20j
2.466282065772e-18+0.000000000000e+00j 3.195428772329e-17-1.397655440817e-16j -5.532952781383e-17+2.994544137239e-16j -1.813837960038e-09-7.071067811865e-01j -2.077913167917e-18-1.289680915006e-17j 1.285403512146e-16-3.139877466593e-17j 1.011405015847e-17-1.059725043702e-17j 1.472827091269e-01-6.915980072211e-01j
-5.938916028595e-02+0.000000000000e+00j -1.799763058608e-04-6.102087019473e-01j -1.039107987725e-04-3.523041647772e-01j 0.000000000000e+00-2.879247970409e-17j 5.938676562922e-02-5.333175137386e-04j 5.299734422487e-03+6.101857136469e-01j 3.059801723238e-03+3.522908924883e-01j 6.494462812613e-18-3.049616752150e-17j
-4.781642989770e-10+0.000000000000e+00j -6.666787664020e-02-3.472108835145e-01j 1.154721498987e-01+6.013868797963e-01j 1.665334536938e-16+2.636779683485e-16j 4.776015138930e-10+2.319155978370e-11j -8.343095926078e-02+3.435684479743e-01j 1.445066601361e-01-5.950779963750e-01j 4.355902003713e-17+3.303333798655e-16j
4.781643128909e-10+0.000000000000e+00j 6.666826748822e-02+3.472108084676e-01j -1.154728268673e-01-6.013867498113e-01j 3.677613769071e-16+9.714451465470e-17j 4.776015416486e-10+2.319155978370e-11j -8.343057251288e-02+3.435685418906e-01j 1.445059902691e-01-5.950781590428e-01j -2.673817340613e-16-1.720655648386e-16j
-5.938916028595e-02+0.000000000000e+00j -1.799763058571e-04-6.102087019473e-01j -1.039107987780e-04-3.523041647772e-01j 0.000000000000e+00-2.879247691235e-17j -5.938676562922e-02+5.333175137389e-04j -5.299734422483e-03-6.101857136469e-01j -3.059801723243e-03-3.522908924883e-01j -6.494465508712e-18+3.049616316534e-17j
-2.466282043569e-18+0.000000000000e+00j 1.298299750697e-16-1.115034592902e-16j -2.248890349909e-16+1.357562671739e-16j -4.285473539402e-09+7.071067811865e-01j -3.336015935273e-18+1.616879508706e-17j -6.252706716757e-18+9.063222510024e-17j -2.811657580672e-16-2.169822276665e-16j 1.472827150924e-01-6.915980059507e-01j
7.046083505328e-01+0.000000000000e+00j -1.516966630688e-05-5.143251928033e-02j -8.758226984415e-06-2.969457885076e-02j 0.000000000000e+00+4.820224052669e-20j -6.892263334500e-01-1.464240039053e-01j -1.070298234721e-02+5.030656456682e-02j -6.179369754827e-03+2.904450859050e-02j 3.461001344441e-21-1.625188465063e-20j
# k 3
-7.015059294010e-01+0.000000000000e+00j 3.439005601469e-05+7.692250697196e-02j 1.985512413186e-05+4.441123010575e-02j 0.000000000000e+00+1.655897869856e-19j -6.672481323026e-01-2.165421412184e-01j -2.377729163669e-02+7.315540761933e-02j -1.372782574191e-02+4.223629427556e-02j -1.750544613553e-20+5.363590158194e-20j
-2.210457627055e-17+0.000000000000e+00j 5.014531065801e-16+7.712685311209e-16j -8.686971791426e-16-1.682396713854e-15j 3.123690692393e-09-7.071067811865e-01j 2.364643641377e-17-1.034241777402e-17j 1.647097843615e-16-8.655831505002e-16j -1.612997865023e-16+1.859551608411e-15j 2.193930054465e-01-6.722103161669e-01j
8.882246909008e-02+0.000000000000e+00j 2.716069311168e-04+6.075218938644e-01j 1.568132404733e-04+3.507529317047e-01j 0.000000000000e+00-1.746645231548e-16j -8.882155675037e-02+4.025812961660e-04j -2.481944076686e-03-6.075168847435e-01j -1.432950187562e-03-3.507500396915e-01j 5.580699378605e-17-1.709901175972e-16j
