  0.30591396E+01 -0.86093688E+01
  0.30760702E+01 -0.84699081E+01
  0.30930008E+01 -0.83307348E+01
  0.31099314E+01 -0.81912706E+01
  0.31268620E+01 -0.80508150E+01
  0.31437927E+01 -0.79085691E+01
  0.31607233E+01 -0.77636780E+01
  0.31776539E+01 -0.76152964E+01
  0.31945845E+01 -0.74626742E+01
  0.32115151E+01 -0.73052604E+01
  0.32284457E+01 -0.71428091E+01
  0.32453763E+01 -0.69754723E+01
  0.32623070E+01 -0.68038557E+01
  0.32792376E+01 -0.66290195E+01
  0.32961682E+01 -0.64524117E+01
  0.33130988E+01 -0.62757392E+01
  0.33300294E+01 -0.61008003E+01
  0.33469600E+01 -0.59293200E+01
  0.33638906E+01 -0.57628737E+01
  0.33808212E+01 -0.56033492E+01
  0.33977519E+01 -0.54803222E+01
  0.34146825E+01 -0.55305082E+01
  0.34316131E+01 -0.55941249E+01
  0.34485437E+01 -0.56575985E+01
  0.34654743E+01 -0.57202819E+01
  0.34824049E+01 -0.57819694E+01
  0.34993355E+01 -0.58425070E+01
  0.35162661E+01 -0.59017301E+01
  0.35331968E+01 -0.59594501E+01
  0.35501274E+01 -0.60154553E+01
  0.35670580E+01 -0.60695222E+01
  0.35839886E+01 -0.61214321E+01
  0.36009192E+01 -0.61709923E+01
  0.36178498E+01 -0.62180547E+01
  0.36347804E+01 -0.62625292E+01
  0.36517110E+01 -0.63043883E+01
  0.36686417E+01 -0.63436636E+01
  0.36855723E+01 -0.63804361E+01
  0.37025029E+01 -0.64148235E+01
  0.37194335E+01 -0.64469653E+01
  0.37363641E+01 -0.64770108E+01
  0.37532947E+01 -0.65051073E+01
  0.37702253E+01 -0.65313916E+01
  0.37871560E+01 -0.65559841E+01
  0.38040866E+01 -0.65789840E+01
  0.38210172E+01 -0.66004676E+01
  0.38379478E+01 -0.66204878E+01
  0.38548784E+01 -0.66390747E+01
  0.38718090E+01 -0.66562371E+01
  0.38887396E+01 -0.66719648E+01
  0.39056702E+01 -0.66862308E+01
  0.39226009E+01 -0.66989939E+01
  0.39395315E+01 -0.67102010E+01
  0.39564621E+01 -0.67197894E+01
  0.39733927E+01 -0.67276899E+01
  0.39903233E+01 -0.67338288E+01
  0.40072539E+01 -0.67381318E+01
  0.40241845E+01 -0.67405267E+01
  
  0.00000000E+00 -0.21433682E+01
  0.17008143E-01 -0.21513995E+01
  0.34016287E-01 -0.21648729E+01
  0.51024430E-01 -0.21837820E+01
  0.68032573E-01 -0.22080979E+01
  0.85040717E-01 -0.22377836E+01
  0.10204886E+00 -0.22728016E+01
  0.11905700E+00 -0.23131156E+01
  0.13606515E+00 -0.23586869E+01
  0.15307329E+00 -0.24094691E+01
  0.17008143E+00 -0.24654038E+01
  0.18708958E+00 -0.25264165E+01
  0.20409772E+00 -0.25924153E+01
  0.22110586E+00 -0.26632899E+01
  0.23811401E+00 -0.27389113E+01
  0.25512215E+00 -0.28191325E+01
  0.27213029E+00 -0.29037888E+01
  0.28913844E+00 -0.29927002E+01
  0.30614658E+00 -0.30856734E+01
  0.32315472E+00 -0.31825044E+01
  0.34016287E+00 -0.32829802E+01
  0.35717101E+00 -0.33868773E+01
  0.37417915E+00 -0.34939592E+01
  0.39118730E+00 -0.36039709E+01
  0.40819544E+00 -0.37166353E+01
  0.42520358E+00 -0.38316508E+01
  0.44221173E+00 -0.39486945E+01
  0.45921987E+00 -0.40674298E+01
  0.47622801E+00 -0.41875182E+01
  0.49323616E+00 -0.43086325E+01
  0.51024430E+00 -0.44304702E+01
  0.52725244E+00 -0.45527643E+01
  0.54426059E+00 -0.46752906E+01
  0.56126873E+00 -0.47978704E+01
  0.57827687E+00 -0.49203697E+01
  0.59528502E+00 -0.50426962E+01
  0.61229316E+00 -0.51647909E+01
  0.62930130E+00 -0.52865976E+01
