 written on  8Apr2026 at 11:56:44 
           8
         447
    1    1    1    1    1    1    2    2    2    2    2    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    2    2    2    2    2    1    1    1    1    1    1
   -7   -4   -1    1    1    0.000940   -0.000490
   -7   -4   -1    2    1   -0.000595   -0.000019
   -7   -4   -1    3    1    0.001322   -0.000753
   -7   -4   -1    4    1    0.000279    0.000718
   -7   -4   -1    5    1   -0.001185   -0.000241
   -7   -4   -1    6    1   -0.000422   -0.000929
   -7   -4   -1    7    1   -0.000810   -0.000218
   -7   -4   -1    8    1   -0.004624    0.002276
   -7   -4   -1    1    2   -0.000513    0.000525
   -7   -4   -1    2    2    0.000901   -0.000067
   -7   -4   -1    3    2   -0.000857    0.000730
   -7   -4   -1    4    2    0.000151   -0.000262
   -7   -4   -1    5    2   -0.000832    0.000185
   -7   -4   -1    6    2   -0.000593    0.000209
   -7   -4   -1    7    2    0.000132    0.000143
   -7   -4   -1    8    2    0.001635   -0.000931
   -7   -4   -1    1    3    0.000832   -0.000266
   -7   -4   -1    2    3   -0.000399    0.000056
   -7   -4   -1    3    3    0.000291   -0.000475
   -7   -4   -1    4    3   -0.000047    0.000422
   -7   -4   -1    5    3   -0.000376   -0.000358
   -7   -4   -1    6    3   -0.000294   -0.000554
   -7   -4   -1    7    3   -0.000367   -0.000080
   -7   -4   -1    8    3   -0.000467   -0.000211
   -7   -4   -1    1    4    0.000630    0.000363
   -7   -4   -1    2    4    0.000181    0.000072
   -7   -4   -1    3    4   -0.000223    0.000146
   -7   -4   -1    4    4   -0.000361   -0.000168
   -7   -4   -1    5    4    0.000410    0.000294
   -7   -4   -1    6    4    0.000182    0.000073
   -7   -4   -1    7    4    0.000163    0.000019
   -7   -4   -1    8    4    0.002775    0.000743
   -7   -4   -1    1    5   -0.001372   -0.000083
   -7   -4   -1    2    5    0.000668   -0.000389
   -7   -4   -1    3    5   -0.000502    0.000514
   -7   -4   -1    4    5    0.001088    0.000190
   -7   -4   -1    5    5   -0.000568    0.000038
   -7   -4   -1    6    5   -0.001286   -0.000153
   -7   -4   -1    7    5   -0.000459    0.000058
   -7   -4   -1    8    5   -0.000587   -0.001321
   -7   -4   -1    1    6   -0.001893   -0.000025
   -7   -4   -1    2    6    0.000068    0.000178
   -7   -4   -1    3    6    0.000318   -0.000389
   -7   -4   -1    4    6    0.001244    0.000006
   -7   -4   -1    5    6   -0.000259   -0.000600
   -7   -4   -1    6    6   -0.001183    0.000060
   -7   -4   -1    7    6   -0.000379    0.000517
   -7   -4   -1    8    6   -0.000351   -0.002487
   -7   -4   -1    1    7   -0.000212   -0.000065
   -7   -4   -1    2    7   -0.000107    0.000260
   -7   -4   -1    3    7    0.000471    0.000021
   -7   -4   -1    4    7    0.000540    0.000150
   -7   -4   -1    5    7    0.000423   -0.000173
   -7   -4   -1    6    7   -0.001020   -0.000120
   -7   -4   -1    7    7   -0.000309    0.000212
   -7   -4   -1    8    7    0.000755   -0.000799
   -7   -4   -1    1    8   -0.003080    0.000995
   -7   -4   -1    2    8    0.001836   -0.002454
   -7   -4   -1    3    8   -0.001405    0.001001
   -7   -4   -1    4    8    0.000095    0.000206
   -7   -4   -1    5    8    0.000620   -0.002230
   -7   -4   -1    6    8    0.001685   -0.000915
   -7   -4   -1    7    8    0.000096   -0.000209
   -7   -4   -1    8    8    0.000126   -0.000013
   -7   -4    0    1    1    0.000479    0.000557
   -7   -4    0    2    1   -0.006864    0.000723
   -7   -4    0    3    1    0.001201    0.001612
   -7   -4    0    4    1    0.000888   -0.000001
   -7   -4    0    5    1   -0.007182   -0.001127
   -7   -4    0    6    1   -0.001792    0.005706
   -7   -4    0    7    1   -0.001314    0.003899
   -7   -4    0    8    1   -0.001339    0.003149
   -7   -4    0    1    2    0.002493   -0.005321
   -7   -4    0    2    2   -0.002433    0.002542
   -7   -4    0    3    2   -0.000431   -0.006475
   -7   -4    0    4    2    0.005415   -0.001974
   -7   -4    0    5    2    0.001039    0.002507
   -7   -4    0    6    2   -0.002666    0.003833
   -7   -4    0    7    2    0.003926    0.008141
   -7   -4    0    8    2    0.000761    0.001595
   -7   -4    0    1    3    0.002591    0.001620
   -7   -4    0    2    3   -0.004510   -0.001230
   -7   -4    0    3    3    0.000470    0.001888
   -7   -4    0    4    3   -0.000866    0.001876
   -7   -4    0    5    3   -0.001526   -0.000825
   -7   -4    0    6    3   -0.002664    0.000759
   -7   -4    0    7    3   -0.003146    0.001491
   -7   -4    0    8    3   -0.000769    0.001830
   -7   -4    0    1    4    0.001693    0.000522
   -7   -4    0    2    4    0.001416    0.006432
   -7   -4    0    3    4    0.002264   -0.000932
   -7   -4    0    4    4   -0.000118   -0.000090
   -7   -4    0    5    4   -0.002462    0.006683
   -7   -4    0    6    4    0.001119    0.000124
   -7   -4    0    7    4    0.001568   -0.000332
   -7   -4    0    8    4    0.001142    0.001345
   -7   -4    0    1    5   -0.000605   -0.006045
   -7   -4    0    2    5   -0.000169    0.000958
   -7   -4    0    3    5   -0.000147   -0.004218
   -7   -4    0    4    5    0.006824   -0.003889
   -7   -4    0    5    5    0.000235   -0.000734
   -7   -4    0    6    5   -0.001935    0.004504
   -7   -4    0    7    5    0.003424    0.006060
   -7   -4    0    8    5    0.001703   -0.000782
   -7   -4    0    1    6    0.000907   -0.001819
   -7   -4    0    2    6    0.000148   -0.006031
   -7   -4    0    3    6   -0.000874   -0.000350
   -7   -4    0    4    6    0.000009    0.002240
   -7   -4    0    5    6    0.004501   -0.004126
   -7   -4    0    6    6   -0.001650   -0.003052
   -7   -4    0    7    6   -0.003572   -0.000564
   -7   -4    0    8    6    0.002446   -0.001583
   -7   -4    0    1    7    0.000539   -0.000990
   -7   -4    0    2    7    0.002528    0.001932
   -7   -4    0    3    7    0.001423   -0.001759
   -7   -4    0    4    7    0.000589    0.000377
   -7   -4    0    5    7    0.003308    0.004087
   -7   -4    0    6    7    0.001505   -0.000965
   -7   -4    0    7    7   -0.000242   -0.000188
   -7   -4    0    8    7    0.002511   -0.000313
   -7   -4    0    1    8   -0.002171    0.002092
   -7   -4    0    2    8   -0.000288    0.001637
   -7   -4    0    3    8   -0.000107   -0.000517
   -7   -4    0    4    8    0.002055   -0.000627
   -7   -4    0    5    8    0.000023    0.004381
   -7   -4    0    6    8   -0.001718    0.002105
   -7   -4    0    7    8    0.000486    0.002762
   -7   -4    0    8    8    0.001642    0.001459
   -7   -4    1    1    1   -0.000600    0.000229
   -7   -4    1    2    1    0.001090   -0.000176
   -7   -4    1    3    1   -0.000059   -0.000156
   -7   -4    1    4    1    0.000194    0.000163
   -7   -4    1    5    1    0.001013    0.000019
   -7   -4    1    6    1   -0.000266   -0.000556
   -7   -4    1    7    1   -0.001379    0.000541
   -7   -4    1    8    1    0.002007   -0.001887
   -7   -4    1    1    2   -0.000206   -0.000845
   -7   -4    1    2    2    0.000075    0.000309
   -7   -4    1    3    2   -0.000327    0.000074
   -7   -4    1    4    2   -0.000100    0.000085
   -7   -4    1    5    2   -0.000877   -0.000003
   -7   -4    1    6    2    0.000726    0.000153
   -7   -4    1    7    2    0.000385   -0.000173
   -7   -4    1    8    2   -0.001847    0.000093
   -7   -4    1    1    3    0.000776   -0.000156
   -7   -4    1    2    3    0.000463   -0.000058
   -7   -4    1    3    3    0.000408   -0.000319
   -7   -4    1    4    3   -0.000113    0.000198
   -7   -4    1    5    3    0.000070   -0.000562
   -7   -4    1    6    3   -0.000093   -0.000532
   -7   -4    1    7    3   -0.000530   -0.000088
   -7   -4    1    8    3   -0.000558   -0.001017
   -7   -4    1    1    4    0.001542   -0.000186
   -7   -4    1    2    4   -0.000923    0.000168
   -7   -4    1    3    4    0.000650   -0.000254
   -7   -4    1    4    4   -0.000452   -0.000087
   -7   -4    1    5    4    0.000082    0.000039
   -7   -4    1    6    4    0.000244    0.000332
   -7   -4    1    7    4    0.000500    0.000068
   -7   -4    1    8    4   -0.001729    0.000022
   -7   -4    1    1    5   -0.001051   -0.000456
   -7   -4    1    2    5    0.000901   -0.000669
   -7   -4    1    3    5   -0.000939   -0.000206
   -7   -4    1    4    5    0.000223    0.000439
   -7   -4    1    5    5    0.000058   -0.000198
   -7   -4    1    6    5    0.000232   -0.000595
   -7   -4    1    7    5    0.000100   -0.000297
   -7   -4    1    8    5   -0.000196    0.000784
   -7   -4    1    1    6   -0.001977   -0.000244
   -7   -4    1    2    6    0.001055    0.000022
   -7   -4    1    3    6   -0.000623    0.000353
   -7   -4    1    4    6    0.000478    0.000386
   -7   -4    1    5    6   -0.000199   -0.000565
   -7   -4    1    6    6    0.000563   -0.000484
   -7   -4    1    7    6    0.000306   -0.000341
   -7   -4    1    8    6    0.000178    0.000698
   -7   -4    1    1    7   -0.000901   -0.000588
   -7   -4    1    2    7    0.000310    0.000073
   -7   -4    1    3    7   -0.000401    0.000064
   -7   -4    1    4    7    0.000251    0.000246
   -7   -4    1    5    7   -0.000031   -0.000271
   -7   -4    1    6    7    0.000182    0.000045
   -7   -4    1    7    7    0.000207    0.000034
   -7   -4    1    8    7    0.000504    0.000764
   -7   -4    1    1    8    0.004590   -0.002232
   -7   -4    1    2    8   -0.001862    0.001987
   -7   -4    1    3    8    0.000591   -0.000933
   -7   -4    1    4    8   -0.000516    0.001129
   -7   -4    1    5    8    0.001944   -0.001563
   -7   -4    1    6    8    0.000693   -0.001617
   -7   -4    1    7    8    0.001112   -0.000405
   -7   -4    1    8    8   -0.000365   -0.000319
   -7   -3   -1    1    1    0.001252   -0.000219
   -7   -3   -1    2    1   -0.000487    0.000471
   -7   -3   -1    3    1    0.001241   -0.000199
   -7   -3   -1    4    1    0.000958    0.000169
   -7   -3   -1    5    1    0.000272   -0.000087
   -7   -3   -1    6    1   -0.002192   -0.000225
   -7   -3   -1    7    1   -0.000407    0.000605
   -7   -3   -1    8    1    0.000535    0.000965
   -7   -3   -1    1    2   -0.000792    0.000467
   -7   -3   -1    2    2    0.000247   -0.000609
   -7   -3   -1    3    2   -0.000488    0.000614
   -7   -3   -1    4    2    0.000108   -0.000511
   -7   -3   -1    5    2   -0.000827    0.001304
   -7   -3   -1    6    2   -0.000059    0.000890
   -7   -3   -1    7    2    0.000260   -0.000127
   -7   -3   -1    8    2    0.000214   -0.000528
   -7   -3   -1    1    3    0.000508    0.000033
   -7   -3   -1    2    3   -0.000441    0.000123
   -7   -3   -1    3    3    0.000094    0.000005
   -7   -3   -1    4    3    0.000307    0.000204
   -7   -3   -1    5    3    0.000294   -0.000097
   -7   -3   -1    6    3   -0.000600   -0.000637
   -7   -3   -1    7    3    0.000070    0.000156
   -7   -3   -1    8    3    0.001026    0.001124
   -7   -3   -1    1    4    0.000037    0.000020
   -7   -3   -1    2    4   -0.000099   -0.000254
   -7   -3   -1    3    4   -0.000224   -0.000179
   -7   -3   -1    4    4   -0.000301   -0.000079
   -7   -3   -1    5    4    0.000345    0.000111
   -7   -3   -1    6    4    0.000827    0.000004
   -7   -3   -1    7    4    0.000440   -0.000158
